user_id,offering_id,cleanliness,location,rooms,service,value,overall
322.0,625.0,4.096382141113281,4.063456058502197,3.9402694702148438,4.036252498626709,3.8504018783569336,4.096382141113281
448.0,72.0,3.2408032417297363,4.071623802185059,2.8771347999572754,3.1636931896209717,3.0368785858154297,3.2408032417297363
254.0,1005.0,5.0,5.0,4.829980850219727,4.972977638244629,4.817647933959961,5.0
595.0,16.0,0.9989358186721802,1.6440956592559814,0.9425220489501953,0.9262049794197083,0.8340920209884644,0.9989358186721802
181.0,510.0,3.974094867706299,3.981004238128662,3.8343682289123535,3.915639638900757,3.7429158687591553,3.974094867706299
305.0,298.0,4.9557085037231445,4.956601142883301,4.82875394821167,4.913825511932373,4.782110691070557,4.9557085037231445
829.0,1177.0,4.817010879516602,4.841257095336914,4.519656181335449,4.749316215515137,4.5297722816467285,4.817010879516602
78.0,1607.0,5.0,5.0,5.0,5.0,5.0,5.0
567.0,1773.0,4.988792419433594,4.991777420043945,4.857487678527832,4.946852207183838,4.814571857452393,4.988792419433594
207.0,43.0,5.0,5.0,5.0,5.0,5.0,5.0
312.0,1446.0,2.3610382080078125,3.447347640991211,1.9207377433776855,2.2671961784362793,2.1271209716796875,2.3610382080078125
555.0,214.0,5.0,5.0,4.9803853034973145,5.0,4.918355941772461,5.0
395.0,1010.0,4.926275253295898,5.0,4.4047956466674805,4.830419540405273,4.516384601593018,4.926275253295898
206.0,1038.0,5.0,5.0,4.745120525360107,5.0,4.790444850921631,5.0
697.0,1392.0,5.0,5.0,5.0,5.0,5.0,5.0
16.0,218.0,5.0,5.0,4.8852081298828125,4.964674949645996,4.843700885772705,5.0
556.0,755.0,4.834532737731934,4.98855447769165,4.504792213439941,4.766335964202881,4.560365200042725,4.834532737731934
768.0,135.0,4.516326904296875,5.0,3.9332990646362305,4.4184160232543945,4.157278060913086,4.516326904296875
336.0,1880.0,4.332681179046631,4.848734378814697,3.772942066192627,4.234712600708008,3.974318504333496,4.332681179046631
446.0,1660.0,5.0,4.81261682510376,4.9686994552612305,4.943123817443848,4.931344032287598,5.0
80.0,974.0,5.0,5.0,5.0,5.0,5.0,5.0
84.0,1156.0,2.9213900566101074,4.134582996368408,2.3546619415283203,2.8217458724975586,2.6657395362854004,2.9213900566101074
809.0,1528.0,4.987891674041748,4.88866662979126,5.0,4.964875221252441,4.908125400543213,4.987891674041748
272.0,375.0,5.0,4.9397783279418945,4.75856876373291,4.949315071105957,4.738681316375732,5.0
864.0,164.0,5.0,5.0,5.0,5.0,5.0,5.0
375.0,1211.0,5.0,5.0,5.0,5.0,5.0,5.0
714.0,1792.0,5.0,5.0,5.0,5.0,5.0,5.0
473.0,510.0,4.786288261413574,4.754829406738281,4.907419681549072,4.776125907897949,4.759591579437256,4.786288261413574
336.0,618.0,2.0672531127929688,3.5173392295837402,1.5686842203140259,1.9714443683624268,1.8737304210662842,2.0672531127929688
49.0,1019.0,5.0,5.0,4.766761779785156,5.0,4.795092582702637,5.0
554.0,1505.0,5.0,5.0,4.890626430511475,5.0,4.894252300262451,5.0
333.0,1932.0,4.895758152008057,4.818118095397949,4.76287841796875,4.8497748374938965,4.694848537445068,4.895758152008057
744.0,1766.0,5.0,5.0,5.0,5.0,4.99751615524292,5.0
300.0,346.0,4.238260269165039,4.379769802093506,3.792560577392578,4.144021511077881,3.853492259979248,4.238260269165039
860.0,1897.0,5.0,5.0,5.0,5.0,5.0,5.0
35.0,526.0,3.3301925659179688,3.6306283473968506,3.0082345008850098,3.2446045875549316,3.021311044692993,3.3301925659179688
465.0,163.0,4.980430603027344,4.970641613006592,4.948551177978516,4.952219009399414,4.868124961853027,4.980430603027344
352.0,82.0,4.2705607414245605,4.3146820068359375,4.250333786010742,4.234832763671875,4.143218994140625,4.2705607414245605
313.0,1944.0,5.0,4.811676502227783,5.0,4.906736373901367,4.920651912689209,5.0
277.0,539.0,4.818782329559326,4.912539005279541,4.523839950561523,4.7535319328308105,4.551197528839111,4.818782329559326
317.0,210.0,5.0,5.0,4.840292930603027,5.0,4.8599419593811035,5.0
733.0,556.0,4.903940677642822,4.882288932800293,4.904061317443848,4.8787946701049805,4.805746078491211,4.903940677642822
320.0,598.0,5.0,5.0,4.892016887664795,5.0,4.936678409576416,5.0
449.0,896.0,5.0,4.861280918121338,4.857514381408691,4.939996242523193,4.798032283782959,5.0
787.0,1026.0,5.0,5.0,4.788907051086426,5.0,4.82086181640625,5.0
634.0,965.0,4.552013397216797,4.4814558029174805,4.309313774108887,4.48529052734375,4.262666702270508,4.552013397216797
420.0,671.0,1.3764373064041138,2.6944732666015625,1.0961668491363525,1.2974482774734497,1.2572343349456787,1.3764373064041138
844.0,298.0,5.0,5.0,4.881136417388916,5.0,4.849658489227295,5.0
856.0,1228.0,4.396417617797852,4.394165992736816,4.162466049194336,4.330617904663086,4.1224684715271,4.396417617797852
463.0,1504.0,5.0,5.0,5.0,5.0,5.0,5.0
490.0,419.0,2.731865406036377,3.6160941123962402,2.396315574645996,2.6526360511779785,2.5340261459350586,2.731865406036377
714.0,572.0,4.8365068435668945,4.8885884284973145,4.653217792510986,4.786271572113037,4.632787704467773,4.8365068435668945
466.0,217.0,2.8360543251037598,4.352715015411377,2.3992371559143066,2.7627599239349365,2.740226984024048,2.8360543251037598
715.0,1024.0,3.9595255851745605,3.9021575450897217,3.6912074089050293,3.8805198669433594,3.6260697841644287,3.9595255851745605
488.0,1794.0,4.639738082885742,4.607974052429199,4.465144157409668,4.585257053375244,4.409921646118164,4.639738082885742
2.0,496.0,5.0,5.0,4.781882286071777,5.0,4.82773494720459,5.0
513.0,589.0,5.0,4.998989105224609,4.806720733642578,4.9497480392456055,4.78448486328125,5.0
666.0,1970.0,5.0,5.0,5.0,5.0,5.0,5.0
110.0,244.0,5.0,5.0,4.82032585144043,5.0,4.890821933746338,5.0
39.0,950.0,4.82900333404541,4.754874229431152,4.704904079437256,4.783367156982422,4.631350994110107,4.82900333404541
409.0,1815.0,5.0,5.0,4.913374900817871,5.0,4.888749599456787,5.0
337.0,1865.0,4.191354274749756,4.165759086608887,4.069818496704102,4.137837886810303,3.9750051498413086,4.191354274749756
248.0,497.0,4.994864463806152,4.952943801879883,5.0,4.97529935836792,4.918275356292725,4.994864463806152
175.0,175.0,4.931108474731445,4.908597469329834,4.575346946716309,4.855391979217529,4.599111080169678,4.931108474731445
46.0,1602.0,2.796339988708496,4.006722927093506,2.230868101119995,2.6948907375335693,2.5343334674835205,2.796339988708496
82.0,926.0,4.236501693725586,4.2214274406433105,4.204575061798096,4.196816444396973,4.084372520446777,4.236501693725586
636.0,472.0,3.1237430572509766,3.876537322998047,2.672574520111084,3.029998302459717,2.835825204849243,3.1237430572509766
121.0,437.0,4.636876106262207,4.685632705688477,4.437186241149902,4.58115816116333,4.411157131195068,4.636876106262207
150.0,1037.0,5.0,5.0,4.954680442810059,4.994876861572266,4.888153553009033,5.0
657.0,431.0,2.3057351112365723,3.782703399658203,1.9706251621246338,2.2377591133117676,2.239410400390625,2.3057351112365723
363.0,358.0,5.0,5.0,5.0,5.0,5.0,5.0
670.0,430.0,3.0834131240844727,3.341400623321533,2.8232598304748535,3.001657485961914,2.7916200160980225,3.0834131240844727
221.0,1509.0,4.43565034866333,4.306307315826416,4.505500793457031,4.369211196899414,4.363759517669678,4.43565034866333
435.0,721.0,5.0,5.0,4.890602111816406,5.0,4.906980991363525,5.0
235.0,947.0,5.0,5.0,5.0,5.0,4.9420485496521,5.0
736.0,515.0,4.052402019500732,5.0,3.4232754707336426,3.9532854557037354,3.7469167709350586,4.052402019500732
460.0,602.0,3.9705810546875,3.9364430904388428,3.630777359008789,3.8822004795074463,3.5965006351470947,3.9705810546875
460.0,1580.0,5.0,5.0,5.0,5.0,5.0,5.0
546.0,1327.0,3.0870590209960938,4.224997043609619,2.594240188598633,2.9982728958129883,2.869312286376953,3.0870590209960938
768.0,1306.0,4.901789665222168,4.881223678588867,4.694662094116211,4.846967697143555,4.666921615600586,4.901789665222168
393.0,1805.0,3.963916301727295,3.986173152923584,3.6218693256378174,3.87679386138916,3.6025888919830322,3.963916301727295
207.0,507.0,4.011348247528076,4.156681060791016,3.663041353225708,3.9277191162109375,3.6801555156707764,4.011348247528076
10.0,82.0,3.8287315368652344,3.907777786254883,3.607295036315918,3.758516550064087,3.5547409057617188,3.8287315368652344
649.0,872.0,4.012907981872559,3.934887647628784,3.9986133575439453,3.9604575634002686,3.8524954319000244,4.012907981872559
360.0,592.0,3.544943332672119,4.879951477050781,2.9106698036193848,3.448737859725952,3.3083932399749756,3.544943332672119
321.0,948.0,4.872016906738281,4.800363540649414,4.569491386413574,4.8015594482421875,4.559413909912109,4.872016906738281
813.0,214.0,4.564967155456543,4.628280162811279,4.157965183258057,4.478904724121094,4.202410697937012,4.564967155456543
63.0,1391.0,5.0,5.0,5.0,5.0,5.0,5.0
518.0,1181.0,5.0,4.963352680206299,5.0,5.0,5.0,5.0
413.0,469.0,0.8873807191848755,1.8741474151611328,0.8528895378112793,0.8262755870819092,0.8195620775222778,0.8873807191848755
60.0,1147.0,2.163656711578369,2.2873380184173584,2.1572322845458984,2.1002466678619385,1.9571690559387207,2.163656711578369
408.0,933.0,5.0,5.0,4.962348461151123,5.0,4.899466514587402,5.0
741.0,1345.0,4.463009834289551,4.421088218688965,4.488596439361572,4.434203147888184,4.353614807128906,4.463009834289551
56.0,1630.0,4.381120681762695,4.886136054992676,3.8249621391296387,4.284071922302246,4.024770736694336,4.381120681762695
170.0,411.0,4.66611385345459,4.731773853302002,4.4404754638671875,4.60762882232666,4.429141521453857,4.66611385345459
754.0,647.0,3.9164366722106934,4.879338264465332,3.410189628601074,3.8331189155578613,3.687412977218628,3.9164366722106934
145.0,1604.0,2.288562774658203,3.752479314804077,1.8372962474822998,2.2033042907714844,2.141279935836792,2.288562774658203
669.0,1718.0,3.9649577140808105,4.444421291351318,3.4926812648773193,3.872831344604492,3.635892391204834,3.9649577140808105
393.0,1384.0,5.0,5.0,4.791330337524414,5.0,4.807981014251709,5.0
31.0,1176.0,4.394450664520264,4.9639668464660645,3.6312389373779297,4.269880294799805,3.9187488555908203,4.394450664520264
23.0,658.0,3.9603519439697266,3.9086029529571533,3.7983040809631348,3.8967432975769043,3.6985599994659424,3.9603519439697266
815.0,831.0,5.0,5.0,5.0,5.0,5.0,5.0
188.0,226.0,4.288161277770996,4.603606224060059,3.7637486457824707,4.188594818115234,3.898963451385498,4.288161277770996
591.0,717.0,5.0,5.0,4.920073509216309,5.0,4.921150207519531,5.0
578.0,708.0,4.179416656494141,4.295589923858643,3.896798610687256,4.106879234313965,3.892740249633789,4.179416656494141
530.0,989.0,5.0,5.0,4.759139537811279,5.0,4.812594413757324,5.0
588.0,435.0,4.507646560668945,4.63051176071167,4.212843418121338,4.438553810119629,4.2316083908081055,4.507646560668945
686.0,426.0,4.308567047119141,4.880088806152344,3.7985427379608154,4.219004154205322,3.996124744415283,4.308567047119141
572.0,352.0,4.2679338455200195,4.356080055236816,3.8255550861358643,4.173030853271484,3.873095989227295,4.2679338455200195
90.0,376.0,4.8787522315979,4.776652812957764,4.641626358032227,4.816854476928711,4.601808547973633,4.8787522315979
158.0,1113.0,3.9901885986328125,4.0892791748046875,3.814568519592285,3.929586172103882,3.7599713802337646,3.9901885986328125
848.0,515.0,4.602938175201416,5.0,4.005303859710693,4.504327774047852,4.239371299743652,4.602938175201416
359.0,559.0,5.0,5.0,5.0,5.0,5.0,5.0
549.0,1428.0,4.8481764793396,5.0,4.480813980102539,4.775907039642334,4.559476375579834,4.8481764793396
503.0,1002.0,5.0,5.0,5.0,5.0,5.0,5.0
654.0,712.0,5.0,4.915060520172119,4.746787071228027,4.9425883293151855,4.723833084106445,5.0
408.0,82.0,3.9182090759277344,4.045913219451904,3.677577495574951,3.8480565547943115,3.648744821548462,3.9182090759277344
10.0,1960.0,5.0,5.0,5.0,5.0,4.947395324707031,5.0
678.0,1211.0,5.0,5.0,5.0,5.0,4.927495002746582,5.0
132.0,345.0,4.4656500816345215,4.586943626403809,4.259225845336914,4.408527374267578,4.245392322540283,4.4656500816345215
230.0,1452.0,1.010027527809143,2.9922330379486084,0.5629302263259888,0.9213778972625732,0.9334455132484436,1.010027527809143
370.0,1049.0,4.98093843460083,4.931669235229492,5.0,4.960721015930176,4.900705814361572,4.98093843460083
746.0,360.0,4.351439952850342,4.90958309173584,3.801687717437744,4.256441116333008,4.011521339416504,4.351439952850342
168.0,613.0,4.27173376083374,4.208261966705322,4.332885265350342,4.239514350891113,4.174278736114502,4.27173376083374
833.0,1730.0,4.898468494415283,4.8148884773254395,4.608628273010254,4.829874515533447,4.59252405166626,4.898468494415283
840.0,1162.0,5.0,5.0,4.84879207611084,5.0,4.864189147949219,5.0
36.0,240.0,4.607531547546387,4.99269962310791,3.90596342086792,4.489531993865967,4.135881423950195,4.607531547546387
794.0,1032.0,2.8787407875061035,3.8784899711608887,2.388261318206787,2.783003807067871,2.616054058074951,2.8787407875061035
58.0,786.0,5.0,4.931876182556152,4.9081597328186035,4.986546993255615,4.837942123413086,5.0
40.0,1061.0,3.7469754219055176,4.214488983154297,3.3538570404052734,3.6625142097473145,3.4558286666870117,3.7469754219055176
766.0,1076.0,4.983599662780762,5.0,4.545204162597656,4.900326251983643,4.629913330078125,4.983599662780762
396.0,1589.0,3.9912686347961426,4.003053665161133,3.9590535163879395,3.9486141204833984,3.833225727081299,3.9912686347961426
315.0,1192.0,5.0,5.0,4.954510688781738,4.997788429260254,4.910488128662109,5.0
461.0,796.0,3.9737162590026855,4.159595966339111,3.56782603263855,3.8824784755706787,3.613039970397949,3.9737162590026855
224.0,424.0,3.365173816680908,4.41482400894165,2.9110066890716553,3.2835187911987305,3.16448974609375,3.365173816680908
737.0,1118.0,5.0,5.0,5.0,5.0,4.973435878753662,5.0
203.0,1851.0,4.499917984008789,4.557793617248535,4.085996627807617,4.411714553833008,4.128027439117432,4.499917984008789
322.0,331.0,4.844449996948242,4.784257888793945,4.7652716636657715,4.805896282196045,4.680859565734863,4.844449996948242
258.0,304.0,4.933506965637207,4.449868202209473,4.806168556213379,4.66000509262085,4.804193019866943,4.933506965637207
322.0,1582.0,3.590134620666504,4.0038580894470215,3.0283126831054688,3.4775290489196777,3.1655876636505127,3.590134620666504
453.0,1753.0,3.8748226165771484,3.8474509716033936,3.673265218734741,3.804983139038086,3.588827610015869,3.8748226165771484
686.0,1904.0,4.616302013397217,4.574717044830322,4.283230781555176,4.538479804992676,4.27809476852417,4.616302013397217
278.0,19.0,4.9466142654418945,4.892107009887695,4.590566635131836,4.870138645172119,4.606956958770752,4.9466142654418945
55.0,1898.0,5.0,5.0,4.973404884338379,5.0,4.99233865737915,5.0
569.0,545.0,4.871515274047852,4.891992092132568,4.459033489227295,4.788051605224609,4.510100841522217,4.871515274047852
258.0,1206.0,4.409640312194824,4.368025779724121,4.1355462074279785,4.337120056152344,4.0996928215026855,4.409640312194824
545.0,1647.0,5.0,4.918981552124023,5.0,4.9829182624816895,4.971016883850098,5.0
844.0,361.0,4.990429401397705,4.921940326690674,4.987242221832275,4.964728832244873,4.882410526275635,4.990429401397705
693.0,552.0,2.8528432846069336,4.2102789878845215,2.349850654602051,2.76558256149292,2.673025608062744,2.8528432846069336
466.0,508.0,4.835128307342529,4.850183963775635,4.761744499206543,4.799505710601807,4.6943359375,4.835128307342529
847.0,626.0,3.4012279510498047,3.4359426498413086,3.2481188774108887,3.3329763412475586,3.138810634613037,3.4012279510498047
468.0,476.0,1.9033101797103882,4.403241157531738,1.0354992151260376,1.7834311723709106,1.7289186716079712,1.9033101797103882
258.0,551.0,5.0,5.0,4.590512275695801,5.0,4.695624828338623,5.0
375.0,1761.0,3.242076873779297,4.097499370574951,2.745537757873535,3.146693706512451,2.956845283508301,3.242076873779297
688.0,1014.0,2.859013080596924,3.606203556060791,2.545058250427246,2.780724287033081,2.646573305130005,2.859013080596924
562.0,105.0,5.0,5.0,5.0,5.0,5.0,5.0
709.0,327.0,4.645438194274902,4.701312065124512,4.246714115142822,4.561563491821289,4.290580749511719,4.645438194274902
50.0,80.0,5.0,5.0,4.98728609085083,5.0,5.0,5.0
236.0,1754.0,3.0975465774536133,3.4692108631134033,2.7121667861938477,3.0014636516571045,2.753185749053955,3.0975465774536133
196.0,1539.0,4.217428684234619,4.251174449920654,4.0896477699279785,4.165183067321777,4.013643741607666,4.217428684234619
590.0,764.0,3.876028060913086,5.0,3.160829544067383,3.768786907196045,3.5642776489257812,3.876028060913086
849.0,995.0,3.365546226501465,4.211899757385254,2.8703250885009766,3.271958351135254,3.0852177143096924,3.365546226501465
757.0,1592.0,5.0,5.0,5.0,5.0,4.931565284729004,5.0
523.0,1758.0,4.801992416381836,4.769062042236328,4.475020885467529,4.728124618530273,4.479641914367676,4.801992416381836
250.0,565.0,5.0,5.0,4.75026798248291,4.958400726318359,4.753396511077881,5.0
379.0,1052.0,4.219390869140625,3.970998764038086,4.01802921295166,4.069783687591553,3.956042766571045,4.219390869140625
577.0,351.0,4.683767318725586,4.6468377113342285,4.7454915046691895,4.663640022277832,4.610927581787109,4.683767318725586
336.0,1324.0,4.042763710021973,4.482264041900635,3.7368431091308594,3.974449634552002,3.8172287940979004,4.042763710021973
432.0,1251.0,1.768015742301941,3.3024823665618896,1.4066088199615479,1.6898133754730225,1.6714171171188354,1.768015742301941
307.0,1815.0,5.0,4.999410629272461,4.8474249839782715,4.960433483123779,4.812234401702881,5.0
830.0,376.0,5.0,5.0,4.877298355102539,5.0,4.864253997802734,5.0
51.0,1795.0,5.0,5.0,5.0,5.0,5.0,5.0
613.0,537.0,4.499083518981934,4.852913856506348,4.0712971687316895,4.417703628540039,4.194504737854004,4.499083518981934
723.0,390.0,4.959545612335205,4.829439640045166,4.835705280303955,4.910904407501221,4.756984710693359,4.959545612335205
624.0,1384.0,3.971892833709717,4.434538841247559,3.663931369781494,3.9028992652893066,3.747333288192749,3.971892833709717
450.0,1036.0,4.638119697570801,4.532735347747803,4.528387069702148,4.5871901512146,4.434786319732666,4.638119697570801
9.0,1008.0,4.642295837402344,4.623279571533203,4.638511657714844,4.612691879272461,4.528690338134766,4.642295837402344
203.0,1017.0,5.0,5.0,4.800564765930176,5.0,4.828309059143066,5.0
250.0,565.0,5.0,5.0,4.75026798248291,4.958400726318359,4.753396511077881,5.0
755.0,1559.0,4.130518913269043,4.603971481323242,3.7169623374938965,4.049139022827148,3.8472232818603516,4.130518913269043
474.0,543.0,3.1110739707946777,4.26870059967041,2.5000345706939697,3.0063118934631348,2.8215982913970947,3.1110739707946777
586.0,1488.0,5.0,5.0,4.8352437019348145,5.0,4.857897758483887,5.0
460.0,1504.0,5.0,5.0,5.0,5.0,5.0,5.0
349.0,557.0,4.895743370056152,4.983608245849609,4.4112548828125,4.804347038269043,4.505456924438477,4.895743370056152
218.0,1647.0,5.0,5.0,5.0,5.0,5.0,5.0
47.0,185.0,3.448556423187256,3.8077945709228516,3.197312116622925,3.376645565032959,3.2076821327209473,3.448556423187256
834.0,1788.0,3.9279732704162598,4.5890655517578125,3.317997455596924,3.820981979370117,3.5530307292938232,3.9279732704162598
686.0,549.0,5.0,5.0,5.0,5.0,4.988982677459717,5.0
717.0,1815.0,3.645822525024414,4.601985931396484,3.120429039001465,3.555448532104492,3.388436794281006,3.645822525024414
378.0,200.0,4.30795955657959,4.576403617858887,3.984408378601074,4.236053943634033,4.040259838104248,4.30795955657959
515.0,476.0,3.7226338386535645,4.5796284675598145,2.984254837036133,3.5999746322631836,3.3029465675354004,3.7226338386535645
506.0,1379.0,5.0,5.0,4.952443599700928,5.0,4.938994884490967,5.0
730.0,644.0,3.1358790397644043,3.910914421081543,2.691879987716675,3.044008731842041,2.859071969985962,3.1358790397644043
178.0,1035.0,4.518986701965332,4.690643310546875,3.9933605194091797,4.418469429016113,4.103738307952881,4.518986701965332
390.0,149.0,3.8455123901367188,3.8633158206939697,3.5446102619171143,3.7623488903045654,3.5040857791900635,3.8455123901367188
724.0,0.0,5.0,4.942210674285889,4.989065170288086,4.994011878967285,4.893337249755859,5.0
494.0,185.0,2.2972450256347656,2.9384617805480957,2.0514400005340576,2.2170157432556152,2.073390245437622,2.2972450256347656
484.0,1624.0,4.687601089477539,5.0,4.173614978790283,4.597773551940918,4.344773292541504,4.687601089477539
20.0,1690.0,5.0,5.0,4.89099645614624,5.0,4.878843307495117,5.0
382.0,1857.0,5.0,5.0,5.0,5.0,5.0,5.0
48.0,1320.0,4.86463737487793,5.0,4.425929069519043,4.783025741577148,4.53508996963501,4.86463737487793
310.0,44.0,5.0,5.0,4.8837103843688965,5.0,4.870691299438477,5.0
380.0,1959.0,5.0,4.842088222503662,5.0,4.993186950683594,5.0,5.0
578.0,1471.0,5.0,5.0,5.0,5.0,5.0,5.0
201.0,1526.0,4.855217456817627,4.883827209472656,4.675981044769287,4.805147171020508,4.649073123931885,4.855217456817627
507.0,386.0,3.497509002685547,4.5427165031433105,2.8297383785247803,3.3871474266052246,3.1614716053009033,3.497509002685547
129.0,490.0,2.608184337615967,3.771942138671875,2.052980422973633,2.503955364227295,2.3311853408813477,2.608184337615967
333.0,1366.0,4.624950408935547,4.684939861297607,4.193484783172607,4.536198139190674,4.248480796813965,4.624950408935547
436.0,383.0,4.55801248550415,4.448139667510986,4.249080657958984,4.480724811553955,4.2150797843933105,4.55801248550415
117.0,818.0,4.976701736450195,4.990664005279541,4.715763092041016,4.916342735290527,4.7190985679626465,4.976701736450195
172.0,1662.0,5.0,5.0,4.920940399169922,4.9999518394470215,4.881997585296631,5.0
75.0,918.0,4.979795455932617,4.876314640045166,4.910705089569092,4.943453311920166,4.818665981292725,4.979795455932617
10.0,55.0,4.929879665374756,4.39237642288208,5.0,4.615856170654297,5.0,4.929879665374756
269.0,491.0,4.387665271759033,4.755176544189453,3.9552111625671387,4.304330825805664,4.077786445617676,4.387665271759033
91.0,1025.0,5.0,5.0,5.0,5.0,4.963447093963623,5.0
598.0,1156.0,4.310239791870117,4.537036418914795,3.9928815364837646,4.238014221191406,4.035980701446533,4.310239791870117
673.0,159.0,5.0,5.0,5.0,5.0,4.943300247192383,5.0
327.0,1099.0,5.0,5.0,5.0,5.0,5.0,5.0
258.0,1446.0,4.889175891876221,4.828702926635742,4.634550094604492,4.826170921325684,4.6119771003723145,4.889175891876221
583.0,1073.0,3.566946029663086,4.853790283203125,2.947279930114746,3.471730947494507,3.3287265300750732,3.566946029663086
207.0,994.0,2.1176681518554688,3.0555708408355713,1.7918665409088135,2.032097339630127,1.9084162712097168,2.1176681518554688
239.0,1880.0,4.974248886108398,5.0,4.675907135009766,4.90985107421875,4.703568935394287,4.974248886108398
285.0,1346.0,5.0,5.0,5.0,5.0,5.0,5.0
56.0,565.0,5.0,5.0,4.713031768798828,5.0,4.781367778778076,5.0
146.0,90.0,4.792868137359619,4.864903450012207,4.416191101074219,4.714873313903809,4.464361667633057,4.792868137359619
136.0,661.0,2.207601547241211,3.6692090034484863,1.6293325424194336,2.102858066558838,1.971681833267212,2.207601547241211
474.0,726.0,4.995595932006836,4.996784210205078,4.928821563720703,4.962945938110352,4.863871097564697,4.995595932006836
749.0,1015.0,4.9736504554748535,4.938892364501953,4.946103096008301,4.945211887359619,4.857399940490723,4.9736504554748535
200.0,601.0,4.846271514892578,4.823081016540527,4.887325763702393,4.826064109802246,4.771728992462158,4.846271514892578
412.0,1392.0,4.917791366577148,4.9640655517578125,4.746034145355225,4.870269775390625,4.72438383102417,4.917791366577148
208.0,375.0,4.606379508972168,4.877962589263916,4.016751289367676,4.501005172729492,4.179218769073486,4.606379508972168
678.0,1007.0,4.338934421539307,4.472204685211182,3.9770548343658447,4.2579827308654785,4.012581825256348,4.338934421539307
308.0,542.0,5.0,5.0,4.900975704193115,5.0,4.911843776702881,5.0
532.0,1219.0,1.501974105834961,3.9473700523376465,0.7599932551383972,1.3923858404159546,1.375838041305542,1.501974105834961
542.0,1351.0,5.0,4.940221786499023,4.905821800231934,4.961948394775391,4.834690093994141,5.0
815.0,1483.0,5.0,4.998534679412842,4.929973602294922,5.0,4.8761115074157715,5.0
281.0,996.0,4.028994560241699,3.9972620010375977,4.009855270385742,3.9874887466430664,3.87028431892395,4.028994560241699
581.0,233.0,5.0,5.0,4.8581767082214355,4.992168426513672,4.8541579246521,5.0
74.0,819.0,5.0,4.930845737457275,4.977323532104492,4.979642868041992,4.880697727203369,5.0
